,name,width,height,length,fps,frame,scale,bodyLength0,bodyLength1
145,CF_MM_37,1280,720,54246,29.97002997002997,3000,677.0029542033033,37.013511046643494,41.48493702538308
146,CF_MM_38,1280,720,54246,29.97002997002997,6000,678.7727487491262,36.282839531167404,39.12941490887784
147,CF_MM_39,1280,720,54246,29.97002997002997,21000,679.3362773897605,36.2276751178494,0.0
148,CF_MM_40,1280,720,54246,29.97002997002997,9000,683.0592946443229,38.600518131237564,40.52159917870962
149,CF_MM_41,1280,720,54246,29.97002997002997,15000,685.0357654896568,36.124783736376884,38.01315561749642
150,CF_MM_42,1280,720,54090,29.97002997002997,30000,688.9941944603016,41.048751503547585,37.57658845611187
151,CF_MM_43,1280,720,54246,29.97002997002997,9000,691.4520952314773,41.23105625617661,37.21558813185679
152,CF_MM_44,1280,720,54210,29.97002997002997,3000,690.0724599634447,36.68787265568828,42.190046219457976
153,CF_MM_45,1280,720,54246,29.97002997002997,9000,696.0459754929987,38.63935817272331,39.05124837953327
154,CF_MM_46,1280,720,54246,29.97002997002997,39000,698.2585481037809,36.61966684720111,42.15447781671598
155,CF_MM_47,1280,720,54246,29.97002997002997,3000,695.0870449087654,43.01162633521314,40.024992192379
156,CF_MM_48,1280,720,54246,29.97002997002997,6000,695.0719387228922,40.049968789001575,39.44616584663204
157,CF_MM_49,1280,720,54246,29.97002997002997,6000,703.3135858207205,42.01190307520001,38.01315561749642
158,CF_MM_50,1280,720,54246,29.97002997002997,42000,705.204934753012,40.8166632639171,41.86884283091664
159,CF_MM_51,1280,720,54246,29.97002997002997,3000,702.1823125086532,41.97618372363071,42.04759208325728
160,CG_FF_01,1280,720,54246,29.97002997002997,3000,638.6666666666666,18.342421989596804,30.3021818063027
161,CG_FF_02,1280,720,54246,29.97002997002997,0,636.0055904715863,20.709632756012088,20.0
162,CG_FF_03,1280,720,54246,29.97002997002997,6000,701.0119669290801,24.267032964268395,27.202941017470888
163,CG_FF_04,1280,720,54246,29.97002997002997,3000,703.3715629420594,26.21280433511667,23.418890760333728
164,CG_FF_05,1280,720,54246,29.97002997002997,6000,705.0574444681795,36.40054944640259,37.33630940518894
165,CG_FF_06,1280,720,54246,29.97002997002997,15000,701.0007132663989,36.40054944640259,36.40054944640259
166,CG_FF_07,1280,720,54246,29.97002997002997,18000,703.0113797087498,38.62641583165593,35.0
167,CG_FF_08,1280,720,54246,29.97002997002997,27000,700.600456751207,31.906112267087632,33.06055050963308
168,CG_FF_09,1280,720,54246,29.97002997002997,30000,669.7648841197932,32.2490309931942,33.37663853655727
169,CG_FF_10,1280,720,54246,29.97002997002997,3000,671.190732951521,33.54101966249684,30.886890422961002
170,CG_FF_11,1280,720,54246,29.97002997002997,12000,684.0182746096774,35.35533905932738,38.27531841800928
171,CG_FF_12,1280,720,54246,29.97002997002997,36000,687.0181948100064,36.013886210738214,34.36568055487916
172,CG_FF_13,1280,720,54246,29.97002997002997,9000,686.0881867515283,33.1058907144937,33.52610922848042
173,CG_FF_14,1280,720,54246,29.97002997002997,3000,705.0709184188496,34.828149534535996,37.69615364994153
174,CG_FF_15,1280,720,54246,29.97002997002997,0,700.0578547520198,35.34119409414458,35.0
175,CG_FF_16,1280,720,54246,29.97002997002997,3000,698.0179080797283,36.138621999185304,33.24154027718932
176,CG_FF_17,1280,720,54246,29.97002997002997,6000,705.0574444681795,33.60059523282288,29.154759474226502
177,CG_FF_18,1280,720,54246,29.97002997002997,3000,703.0455177298267,34.132096331752024,35.0
178,CG_FF_19,1280,720,54246,29.97002997002997,6000,677.0029542033033,35.4400902933387,34.66987164671943
179,CG_FF_20,1280,720,54246,29.97002997002997,3000,679.0007363766257,34.17601498127012,35.05709628591621
180,CG_FF_21,1280,720,54246,29.97002997002997,3000,678.3251432757008,33.28663395418648,33.83784863137726
181,CG_FF_22,1280,720,54246,29.97002997002997,9000,655.0190836914601,31.240998703626616,31.04834939252005
182,CG_FF_23,1280,720,54246,29.97002997002997,3000,654.0068806977492,32.7566787083184,32.202484376209235
183,CG_FF_24,1280,720,54246,29.97002997002997,18000,653.248038649945,34.713109915419565,33.12099032335839
184,CG_FF_25,1280,720,54246,29.97002997002997,9000,673.1255454965292,35.22782990761707,33.83784863137726
185,CG_FF_26,1280,720,54246,29.97002997002997,9000,669.2421086572482,34.132096331752024,33.83784863137726
186,CG_FF_27,1280,720,54246,29.97002997002997,9000,688.0181683647605,33.61547262794322,35.35533905932738
187,CG_FF_28,1280,720,54246,29.97002997002997,3000,691.0875487230254,35.510561809129406,35.35533905932738
188,CG_FF_29,1280,720,54246,29.97002997002997,15000,688.0116278087166,33.52610922848042,36.124783736376884
189,CG_FF_30,1280,720,54246,29.97002997002997,3000,661.3025026415672,35.05709628591621,35.22782990761707
190,CG_FF_31,1280,720,54246,29.97002997002997,3000,658.0030395066576,33.95585369269929,36.013886210738214
191,CG_FF_32,1280,720,54246,29.97002997002997,3000,660.0613607839805,35.510561809129406,36.124783736376884
192,CG_FF_33,1280,720,54246,29.97002997002997,6000,685.0357654896568,33.97057550292606,34.66987164671943
193,CG_FF_34,1280,720,54246,29.97002997002997,3000,686.1428422711994,37.20215047547655,34.48187929913333
194,CG_FF_35,1280,720,54246,29.97002997002997,24000,690.0260864634032,37.107950630558946,38.118237105091836
195,CG_FF_36,1280,720,54246,29.97002997002997,6000,691.0586082236441,34.20526275297414,38.600518131237564
196,CG_FF_37,1280,720,54246,29.97002997002997,30000,690.4527500126276,35.4682957019364,34.0
197,CG_FF_38,1280,720,54246,29.97002997002997,9000,688.058863760943,39.11521443121589,38.91015291668744
198,CG_FF_39,1280,720,54246,29.97002997002997,12000,690.0586931558793,37.107950630558946,36.24913792078372
199,CG_FF_40,1280,720,54246,29.97002997002997,3000,689.026124323309,35.73513677041127,35.0
200,CG_FM_03,1280,720,54246,29.97002997002997,6000,637.0635761052424,32.64965543462902,34.655446902326915
201,CG_FM_04,1280,720,54246,29.97002997002997,33000,700.3777552149983,31.04834939252005,35.4400902933387
202,CG_FM_05,1280,720,54246,29.97002997002997,30000,700.0864232364459,35.35533905932738,34.9857113690718
203,CG_FM_06,1280,720,54246,29.97002997002997,18000,699.0579375130504,36.235341863986875,33.61547262794322
204,CG_FM_07,1280,720,54246,29.97002997002997,45000,699.0007153072163,33.54101966249684,37.21558813185679
205,CG_FM_08,1280,720,54246,29.97002997002997,3000,699.0028612244731,38.0,31.76476034853718
206,CG_FM_09,1280,720,54246,29.97002997002997,24000,697.017933772152,35.05709628591621,36.40054944640259
207,CG_FM_10,1280,720,54246,29.97002997002997,27000,695.0064747899835,34.539832078341085,37.36308338453881
208,CG_FM_11,1280,720,54246,29.97002997002997,3000,668.3621772661885,32.526911934581186,33.1058907144937
209,CG_FM_12,1280,720,54246,29.97002997002997,45000,669.0,31.575306807693888,36.235341863986875
210,CG_FM_13,1280,720,54246,29.97002997002997,15000,669.090427371368,32.202484376209235,32.01562118716424
211,CG_FM_14,1280,720,54246,29.97002997002997,6000,683.1646946381231,39.05124837953327,33.06055050963308
212,CG_FM_15,1280,720,54246,29.97002997002997,9000,683.2115338604874,31.953090617340916,35.11409973215888
213,CG_FM_16,1280,720,54246,29.97002997002997,0,684.1432598513268,32.7566787083184,32.7566787083184
214,CG_FM_17,1280,720,54246,29.97002997002997,18000,683.0183013653441,32.57299494980466,30.4138126514911
215,CG_FM_18,1280,720,54246,29.97002997002997,6000,696.0028735572864,34.9857113690718,34.92849839314596
216,CG_FM_19,1280,720,54246,29.97002997002997,3000,700.0114284781356,34.0,35.11409973215888
217,CG_FM_20,1280,720,54246,29.97002997002997,39000,702.0113959188982,33.28663395418648,35.05709628591621
218,CG_FM_21,1280,720,54246,29.97002997002997,9000,700.0178569150933,35.84689665786984,31.827660925679098
219,CG_FM_22,1280,720,54246,29.97002997002997,18000,700.0178569150933,33.421549934136806,35.73513677041127
220,CG_FM_23,1280,720,54246,29.97002997002997,6000,701.0178314422537,33.13608305156178,32.0
221,CG_FM_24,1280,720,54246,29.97002997002997,3000,674.0741798941716,35.11409973215888,32.89376840679705
222,CG_FM_25,1280,720,54246,29.97002997002997,3000,676.1065004864248,31.906112267087632,36.6742416417845
223,CG_FM_26,1280,720,54246,29.97002997002997,27000,674.0185457389136,30.610455730027933,34.66987164671943
224,CG_FM_27,1280,720,54246,29.97002997002997,3000,675.1451695746626,35.014282800023196,35.11409973215888
225,CG_FM_28,1280,720,54246,29.97002997002997,15000,651.2219283777229,29.068883707497267,29.154759474226502
226,CG_FM_29,1280,720,54246,29.97002997002997,15000,653.3704921405619,31.827660925679098,34.48187929913333
227,CG_FM_30,1280,720,54246,29.97002997002997,12000,651.0276491824292,31.144823004794873,28.600699292150182
228,CG_FM_31,1280,720,54246,29.97002997002997,6000,670.3610967232511,37.12142238654117,32.202484376209235
229,CG_FM_32,1280,720,54246,29.97002997002997,21000,671.0186286534823,32.202484376209235,32.2490309931942
230,CG_FM_33,1280,720,54246,29.97002997002997,6000,670.0,31.400636936215164,31.38470965295043
231,CG_FM_34,1280,720,54246,29.97002997002997,39000,690.0724599634447,31.953090617340916,34.52535300326414
232,CG_FM_35,1280,720,54246,29.97002997002997,3000,661.1482435883801,32.55764119219941,35.90264614203248
233,CG_FM_36,1280,720,54246,29.97002997002997,3000,667.0119938951623,34.48187929913333,33.015148038438355
234,CG_FM_37,1280,720,54246,29.97002997002997,45000,665.108261864187,33.94112549695428,31.32091952673165
235,CG_FM_38,1280,720,54246,29.97002997002997,6000,686.0029154456998,31.622776601683793,34.132096331752024
236,CG_FM_39,1280,720,54246,29.97002997002997,15000,684.0029239703584,32.64965543462902,34.52535300326414
237,CG_FM_40,1280,720,54246,29.97002997002997,18000,687.0356613742841,32.7566787083184,35.22782990761707
238,CG_FM_41,1280,720,54246,29.97002997002997,42400,686.1639745716762,36.124783736376884,32.64965543462902
239,CG_FM_42,1280,720,54246,29.97002997002997,27000,686.1639745716762,33.0,33.301651610693426
240,CG_FM_43,1280,720,54246,29.97002997002997,3000,686.1428422711994,33.24154027718932,37.48332962798263
241,CG_FM_44,1280,720,54246,29.97002997002997,42000,684.0263152832645,32.01562118716424,30.066592756745816
242,CG_FM_45,1280,720,54246,29.97002997002997,12000,689.0464425566684,35.73513677041127,31.38470965295043
243,CG_FM_46,1280,720,54246,29.97002997002997,21000,687.2357674044622,34.438350715445125,29.966648127543394
244,CG_FM_47,1280,720,54246,29.97002997002997,18000,689.0725651192333,33.1058907144937,34.66987164671943
245,Cg_MM_01,1280,720,54246,29.97002997002997,3000,636.0786114938938,33.83784863137726,31.400636936215164
246,CG_MM_02,1280,720,54246,29.97002997002997,45000,635.0031495984882,31.38470965295043,26.92582403567252
247,CG_MM_03,1280,720,54246,29.97002997002997,6000,636.1540693888549,29.154759474226502,29.068883707497267
248,CG_MM_04,1280,720,54246,29.97002997002997,3000,700.3456289575884,30.066592756745816,31.240998703626616
249,CG_MM_05,1280,720,54246,29.97002997002997,12000,698.0257874892588,30.0,33.1058907144937
250,CG_MM_06,1280,720,54246,29.97002997002997,15000,698.2864741637203,34.92849839314596,32.57299494980466
251,CG_MM_07,1280,720,54246,29.97002997002997,6000,697.7807678633741,32.7566787083184,32.57299494980466
252,CG_MM_08,1280,720,54246,29.97002997002997,12000,695.0460416404081,29.5296461204668,31.304951684997057
253,CG_MM_09,1280,720,54246,29.97002997002997,12000,694.2117832477348,33.60059523282288,32.0624390837628
254,Cg_MM_1,1280,720,54246,29.97002997002997,3000,637.0007849288728,33.28663395418648,30.610455730027933
255,CG_MM_10,1280,720,54246,29.97002997002997,15000,670.1910175464902,34.655446902326915,31.906112267087632
256,CG_MM_11,1280,720,54246,29.97002997002997,3000,670.3946598832661,33.24154027718932,33.1058907144937
257,CG_MM_12,1280,720,54246,29.97002997002997,9000,682.0593815790528,30.805843601498726,31.016124838541646
258,CG_MM_13,1280,720,54246,29.97002997002997,9000,684.0,34.0,33.28663395418648
259,CG_MM_14,1280,720,54246,29.97002997002997,18000,683.421539022586,31.906112267087632,30.4138126514911
260,CG_MM_15,1280,720,54246,29.97002997002997,3000,701.0007132663989,34.20526275297414,31.064449134018133
261,CG_MM_16,1280,720,54246,29.97002997002997,6000,695.0179853787957,34.20526275297414,36.013886210738214
262,CG_MM_17,1280,720,54246,29.97002997002997,9000,698.1031442415941,34.92849839314596,31.304951684997057
263,CG_MM_18,1280,720,54246,29.97002997002997,0,669.2421086572482,29.5296461204668,31.89043743820395
264,CG_MM_19,1280,720,54246,29.97002997002997,39000,698.0580205111893,30.528675044947494,32.01562118716424
265,CG_MM_20,1280,720,54246,29.97002997002997,33000,699.2581783576078,32.449961479175904,34.132096331752024
266,CG_MM_21,1280,720,54246,29.97002997002997,0,698.0114612239544,32.55764119219941,33.28663395418648
267,CG_MM_22,1280,720,54246,29.97002997002997,3000,676.4259013373157,37.64306044943742,29.154759474226502
268,CG_MM_23,1280,720,54246,29.97002997002997,12000,678.0892271670448,33.60059523282288,31.016124838541646
269,CG_MM_24,1280,720,54246,29.97002997002997,30000,677.0738512156558,32.0624390837628,28.30194339616981
270,CG_MM_25,1280,720,54246,29.97002997002997,33000,651.1505202332254,28.844410203711913,30.870698080866262
271,CG_MM_26,1280,720,54246,29.97002997002997,3000,655.3052723731131,30.23243291566195,31.04834939252005
272,CG_MM_27,1280,720,54246,29.97002997002997,3000,652.1295883488189,29.410882339705484,30.805843601498726
273,CG_MM_28,1280,720,54246,29.97002997002997,21000,670.0067163842464,30.675723300355934,31.906112267087632
274,CG_MM_29,1280,720,54246,29.97002997002997,3000,670.0119401921133,30.083217912982647,31.144823004794873
275,CG_MM_30,1280,720,54246,29.97002997002997,24000,670.0477594918142,31.016124838541646,31.0
276,CG_MM_31,1280,720,54246,29.97002997002997,6000,691.0180894882565,31.827660925679098,30.01666203960727
277,CG_MM_32,1280,720,54246,29.97002997002997,3000,691.0354549514808,32.7566787083184,34.23448553724738
278,CG_MM_33,1280,720,54246,29.97002997002997,3000,691.0354549514808,33.421549934136806,31.064449134018133
279,CG_MM_34,1280,720,54246,29.97002997002997,27000,660.0030302960737,30.59411708155671,34.0
280,CG_MM_35,1280,720,54246,29.97002997002997,3000,662.0067975481822,33.24154027718932,32.38826948140329
281,CG_MM_36,1280,720,54246,29.97002997002997,3000,663.509608069092,32.202484376209235,31.0
282,CG_MM_37,1280,720,54246,29.97002997002997,9000,689.1632607735268,31.016124838541646,31.11269837220809
283,CG_MM_38,1280,720,54246,29.97002997002997,9000,689.0065311736893,30.479501308256342,32.55764119219941
284,CG_MM_39,1280,720,54246,29.97002997002997,9000,686.0728824257668,31.78049716414141,33.95585369269929
285,CG_MM_40,1280,720,54246,29.97002997002997,12000,688.1860213634102,36.235341863986875,31.25699921617557
286,CG_MM_41,1280,720,54246,29.97002997002997,12000,688.1424271181075,32.69556544854363,32.55764119219941
287,CG_MM_42,1280,720,54246,29.97002997002997,33000,687.0262003737557,32.202484376209235,33.24154027718932
288,CG_MM_43,1280,720,54246,29.97002997002997,15000,690.4172651375399,34.17601498127012,33.06055050963308
289,CG_MM_44,1280,720,54246,29.97002997002997,9000,691.0180894882565,32.55764119219941,35.6931365951495
290,CG_MM_45,1280,720,54246,29.97002997002997,3000,693.288540219727,32.202484376209235,33.421549934136806
